pair,signal_time,entry_price,exit_time,exit_price,pnl_pct_net,pnl_dollars,position_dollars,exit_reason,score,shadow_balance_after
BLURUSDT,2026-08-21 21:00:00+00:00,0.01536,2026-08-22 05:00:00+00:00,0.0155904,1.2,100.38,8364.85,TP 🟢,0.802529509334329,25194.92
RLCUSDT,2026-08-21 23:30:00+00:00,0.3241,2026-08-22 05:00:00+00:00,0.3289615,1.2,100.78,8398.31,TP 🟢,0.7976409870438844,25295.7
APEUSDT,2026-08-21 21:00:00+00:00,0.1384,2026-08-22 05:00:00+00:00,0.140476,1.2,101.18,8431.9,TP 🟢,0.7973659796241948,25396.88
VETUSDT,2026-08-21 20:30:00+00:00,0.00548,2026-08-22 05:00:00+00:00,0.0055622,1.2,101.59,8465.63,TP 🟢,0.7962616048736024,25498.47
POLYXUSDT,2026-08-21 21:00:00+00:00,0.0351,2026-08-22 05:00:00+00:00,0.0356265,1.2,101.99,8499.49,TP 🟢,0.778212025996611,25600.46
OPUSDT,2026-08-21 21:00:00+00:00,0.1039,2026-08-22 05:00:00+00:00,0.10545850000000001,1.2,102.4,8533.49,TP 🟢,0.7728642853673043,25702.86
BANANAUSDT,2026-08-21 21:30:00+00:00,4.2,2026-08-22 05:00:00+00:00,4.263,1.2,102.81,8567.62,TP 🟢,0.7646954651884651,25805.67
WAXPUSDT,2026-08-21 21:30:00+00:00,0.0042,2026-08-22 05:00:00+00:00,0.004262999999999999,1.2,103.22,8601.89,TP 🟢,0.7585326073055334,25908.9
SOLUSDT,2026-08-21 21:00:00+00:00,91.38,2026-08-22 05:00:00+00:00,92.7507,1.2,103.64,8636.3,TP 🟢,0.7430770021045118,26012.53
HIVEUSDT,2026-08-21 21:30:00+00:00,0.0441,2026-08-22 05:00:00+00:00,0.0447615,1.2,104.05,8670.84,TP 🟢,0.7427668982448289,26116.58
ASTRUSDT,2026-08-21 22:00:00+00:00,0.005401,2026-08-22 05:00:00+00:00,0.005482015000000001,1.2,104.47,8705.53,TP 🟢,0.738617847370503,26221.05
METISUSDT,2026-08-21 21:30:00+00:00,2.78,2026-08-22 05:00:00+00:00,2.8217,1.2,104.88,8740.35,TP 🟢,0.7125845043471736,26325.93
ZKUSDT,2026-08-21 21:30:00+00:00,0.00926,2026-08-22 05:00:00+00:00,0.0093989,1.2,105.3,8775.31,TP 🟢,0.7111980792291571,26431.24
AVAUSDT,2026-08-22 02:00:00+00:00,0.207,2026-08-22 05:00:00+00:00,0.210105,1.2,105.72,8810.41,TP 🟢,0.7093854925696761,26536.96
RSRUSDT,2026-08-22 02:30:00+00:00,0.001536,2026-08-22 05:00:00+00:00,0.00155904,1.2,106.15,8845.65,TP 🟢,0.6948692287590954,26643.11
0GUSDT,2026-08-22 02:00:00+00:00,0.1757,2026-08-22 05:00:00+00:00,0.1783355,1.2,106.57,8881.04,TP 🟢,0.6886360167669153,26749.68
SIGNUSDT,2026-08-21 21:00:00+00:00,0.0076,2026-08-22 05:00:00+00:00,0.007714,1.2,107.0,8916.56,TP 🟢,0.6856381251982365,26856.68
SOMIUSDT,2026-08-21 21:30:00+00:00,0.1087,2026-08-22 05:00:00+00:00,0.1103305,1.2,107.43,8952.23,TP 🟢,0.6845863589155718,26964.11
XTZUSDT,2026-08-21 20:00:00+00:00,0.2341,2026-08-22 05:00:00+00:00,0.2376115,1.2,107.86,8988.04,TP 🟢,0.6801310662378252,27071.96
SAHARAUSDT,2026-08-21 20:30:00+00:00,0.00866,2026-08-22 05:00:00+00:00,0.0087899,1.2,108.29,9023.99,TP 🟢,0.6775601214890309,27180.25
ACHUSDT,2026-08-21 22:00:00+00:00,0.00486,2026-08-22 05:00:00+00:00,0.0049329,1.2,108.72,9060.08,TP 🟢,0.6757786853536867,27288.97
ARPAUSDT,2026-08-21 20:00:00+00:00,0.00944,2026-08-22 05:00:00+00:00,0.009581600000000001,1.2,109.16,9096.32,TP 🟢,0.6739261764555688,27398.13
FILUSDT,2026-08-21 20:30:00+00:00,0.7882,2026-08-22 05:00:00+00:00,0.800023,1.2,109.59,9132.71,TP 🟢,0.6660650334788853,27507.72
HYPERUSDT,2026-08-21 21:00:00+00:00,0.0692,2026-08-22 05:00:00+00:00,0.070238,1.2,110.03,9169.24,TP 🟢,0.6585407903110936,27617.75
ONEUSDT,2026-08-22 02:30:00+00:00,0.000821,2026-08-22 05:00:00+00:00,0.0008344041412090241,1.3327,122.68,9205.92,TP 🟢,0.6559391619455005,27740.43
WINUSDT,2026-08-22 02:30:00+00:00,3.49e-05,2026-08-22 05:00:00+00:00,3.5423500000000004e-05,1.2,110.96,9246.81,TP 🟢,0.6550319326151668,27851.4
ALPINEUSDT,2026-08-21 21:30:00+00:00,0.352,2026-08-22 05:00:00+00:00,0.35728,1.2,111.41,9283.8,TP 🟢,0.6514641826066846,27962.8
MEGAUSDT,2026-08-21 23:00:00+00:00,0.04207,2026-08-22 05:00:00+00:00,0.042790541260764654,1.4127,131.68,9320.93,TP 🟢,0.6421779301643106,28094.48
CELRUSDT,2026-08-22 02:00:00+00:00,0.0023,2026-08-22 05:00:00+00:00,0.0023344999999999998,1.2,112.38,9364.83,TP 🟢,0.6365170083976016,28206.86
PROVEUSDT,2026-08-21 21:00:00+00:00,0.1737,2026-08-22 05:00:00+00:00,0.1763055,1.2,112.83,9402.29,TP 🟢,0.6335336918057995,28319.69
ANKRUSDT,2026-08-21 20:00:00+00:00,0.00386,2026-08-22 05:00:00+00:00,0.0039179,1.2,113.28,9439.9,TP 🟢,0.6285511973641489,28432.96
CGPTUSDT,2026-08-22 02:00:00+00:00,0.02244,2026-08-22 05:00:00+00:00,0.0227766,1.2,113.73,9477.65,TP 🟢,0.6246129355813959,28546.7
SOPHUSDT,2026-08-21 21:30:00+00:00,0.00386,2026-08-22 05:00:00+00:00,0.0039179,1.2,114.19,9515.57,TP 🟢,0.6236449615976318,28660.88
GTCUSDT,2026-08-22 04:30:00+00:00,0.0925,2026-08-22 05:00:00+00:00,0.091575,-1.3,-124.2,9553.63,SL 🔴,0.6231407908686968,28536.69
STORJUSDT,2026-08-21 21:00:00+00:00,0.0418,2026-08-22 05:00:00+00:00,0.042427,1.2,114.15,9512.23,TP 🟢,0.6115003502493105,28650.83
MOVRUSDT,2026-08-22 01:00:00+00:00,0.816,2026-08-22 05:00:00+00:00,0.82824,1.2,114.6,9550.28,TP 🟢,0.6097655005196377,28765.44
CYBERUSDT,2026-08-21 20:00:00+00:00,0.343,2026-08-22 05:00:00+00:00,0.34814500000000004,1.2,115.06,9588.48,TP 🟢,0.5914494876093705,28880.5
XVGUSDT,2026-08-21 21:00:00+00:00,0.002399,2026-08-22 05:00:00+00:00,0.002434985,1.2,115.52,9626.83,TP 🟢,0.5910194957592405,28996.02
BANDUSDT,2026-08-22 02:00:00+00:00,0.1878,2026-08-22 05:00:00+00:00,0.19061699999999998,1.2,115.98,9665.34,TP 🟢,0.579894314761028,29112.0
BREVUSDT,2026-08-21 20:00:00+00:00,0.074,2026-08-22 05:00:00+00:00,0.07511,1.2,116.45,9704.0,TP 🟢,0.5743883367932172,29228.45
PUNDIXUSDT,2026-08-21 20:30:00+00:00,0.089,2026-08-22 05:00:00+00:00,0.090335,1.2,116.91,9742.82,TP 🟢,0.568628716072782,29345.37
TOWNSUSDT,2026-08-22 02:30:00+00:00,0.00267,2026-08-22 05:00:00+00:00,0.00271005,1.2,117.38,9781.79,TP 🟢,0.5678995732801722,29462.75
GLMUSDT,2026-08-21 21:00:00+00:00,0.1033,2026-08-22 05:00:00+00:00,0.1048495,1.2,117.85,9820.92,TP 🟢,0.5655496320546802,29580.6
EDUUSDT,2026-08-22 02:00:00+00:00,0.0433,2026-08-22 05:00:00+00:00,0.043949499999999996,1.2,118.32,9860.2,TP 🟢,0.5515834050377137,29698.92
VANAUSDT,2026-08-21 21:30:00+00:00,0.999,2026-08-22 05:00:00+00:00,1.013985,1.2,118.8,9899.64,TP 🟢,0.5484325026983936,29817.72
AWEUSDT,2026-08-22 02:00:00+00:00,0.06741,2026-08-22 05:00:00+00:00,0.06842115,1.2,119.27,9939.24,TP 🟢,0.5471625033992275,29936.99
IDUSDT,2026-08-21 21:30:00+00:00,0.0323,2026-08-22 05:00:00+00:00,0.0327845,1.2,119.75,9979.0,TP 🟢,0.5344025030691776,30056.73
ALTUSDT,2026-08-22 03:00:00+00:00,0.007,2026-08-22 05:00:00+00:00,0.007105,1.2,120.23,10018.91,TP 🟢,0.5279850587620887,30176.96
SHELLUSDT,2026-08-21 20:00:00+00:00,0.0227,2026-08-22 05:00:00+00:00,0.023040500000000002,1.2,120.71,10058.99,TP 🟢,0.50045172713861,30297.67
STEEMUSDT,2026-08-21 21:00:00+00:00,0.04223,2026-08-22 05:00:00+00:00,0.04286345,1.2,121.19,10099.22,TP 🟢,0.47793870407082273,30418.86
REQUSDT,2026-08-21 22:00:00+00:00,0.0558,2026-08-22 06:30:00+00:00,0.056637,1.2,121.68,10139.62,TP 🟢,0.8315233728295339,30540.54
ESPUSDT,2026-08-22 05:00:00+00:00,0.08802,2026-08-22 06:00:00+00:00,0.08634813925453416,-2.1994,-223.9,10180.18,SL 🔴,0.690634580259864,30316.63
ZKCUSDT,2026-08-22 06:30:00+00:00,0.0432,2026-08-22 07:00:00+00:00,0.0435564,0.525,53.05,10105.54,Trail-Lock 🔒,0.4932692287228444,30369.69
MINAUSDT,2026-08-22 07:00:00+00:00,0.0592,2026-08-22 07:30:00+00:00,0.060799253073116705,2.4014,243.1,10123.23,TP 🟢,0.657140098246971,30612.79
API3USDT,2026-08-22 06:30:00+00:00,0.2303,2026-08-22 08:00:00+00:00,0.23543207660403323,1.9284,196.78,10204.26,TP 🟢,0.6494000832196877,30809.57
SUIUSDT,2026-08-22 06:30:00+00:00,0.8564,2026-08-22 10:00:00+00:00,0.8257031344666744,-3.8844,-398.92,10269.86,SL 🔴,0.5725511596477992,30410.65
ESPUSDT,2026-08-22 06:30:00+00:00,0.08853,2026-08-22 10:00:00+00:00,0.09056309695983544,1.9965,202.38,10136.88,TP 🟢,0.781336417827855,30613.03
INITUSDT,2026-08-22 12:00:00+00:00,0.05727,2026-08-22 12:30:00+00:00,0.058240367840015274,1.3944,142.29,10204.34,TP 🟢,0.7882138992753727,30755.32
ALPINEUSDT,2026-08-22 12:00:00+00:00,0.36,2026-08-22 14:00:00+00:00,0.36336602592682227,0.635,65.1,10251.77,Trail-Lock 🔒,0.7519468325108603,30820.42
ALPINEUSDT,2026-08-22 14:30:00+00:00,0.366,2026-08-22 15:00:00+00:00,0.35923129190472713,-2.1494,-220.82,10273.47,SL 🔴,0.5023519030269044,30599.6
TNSRUSDT,2026-08-22 06:30:00+00:00,0.0358,2026-08-22 15:30:00+00:00,0.03486842291456664,-2.9022,-298.05,10269.86,SL 🔴,0.8075269851020358,30301.55
ANKRUSDT,2026-08-22 13:00:00+00:00,0.00398,2026-08-22 16:00:00+00:00,0.0040397,1.2,121.21,10100.52,TP 🟢,0.8378906422447301,30422.76
DCRUSDT,2026-08-22 16:00:00+00:00,13.99,2026-08-22 16:30:00+00:00,14.15782629778992,0.8996,91.23,10140.92,Trail-Lock 🔒,0.6566217386385338,30513.99
GLMUSDT,2026-08-22 16:00:00+00:00,0.1098,2026-08-22 17:00:00+00:00,0.11149831068107373,1.2467,126.81,10171.33,TP 🟢,0.5303486635967878,30640.8
ACEUSDT,2026-08-22 09:30:00+00:00,0.2372,2026-08-22 17:30:00+00:00,0.24813115349538895,4.3084,438.22,10171.33,TP 🟢,0.6088128552682176,31079.02
XAIUSDT,2026-08-22 17:30:00+00:00,0.00778,2026-08-22 18:00:00+00:00,0.007844185,0.525,54.39,10359.67,Trail-Lock 🔒,0.5950344430357495,31133.41
APEUSDT,2026-08-22 18:00:00+00:00,0.1465,2026-08-22 18:30:00+00:00,0.14775786722008216,0.5586,57.97,10377.8,Trail-Lock 🔒,0.49454999156432633,31191.38
PARTIUSDT,2026-08-22 18:00:00+00:00,0.0241,2026-08-22 20:00:00+00:00,0.023754118272628234,-1.7352,-180.41,10397.13,SL 🔴,0.4838122270679988,31010.97
CTSIUSDT,2026-08-22 18:00:00+00:00,0.02648,2026-08-22 20:00:00+00:00,0.026214067220392528,-1.3043,-135.61,10397.13,SL 🔴,0.4781754841043698,30875.36
GPSUSDT,2026-08-22 17:30:00+00:00,0.01284,2026-08-22 20:30:00+00:00,0.013036746945647808,1.2323,126.83,10291.79,Trail-Lock 🔒,0.8035692664927141,31002.19
THETAUSDT,2026-08-22 16:00:00+00:00,0.1902,2026-08-22 21:00:00+00:00,0.18654916756686318,-2.2195,-225.75,10171.33,SL 🔴,0.5888623696549983,30776.44
KAIAUSDT,2026-08-22 20:30:00+00:00,0.0306,2026-08-22 21:00:00+00:00,0.030879683248746206,0.614,62.99,10258.81,Trail-Lock 🔒,0.6746787741773667,30839.43
GMTUSDT,2026-08-22 17:30:00+00:00,0.0074,2026-08-22 21:30:00+00:00,0.00729523629612191,-1.7157,-176.58,10291.79,SL 🔴,0.6018518712806107,30662.85
JASMYUSDT,2026-08-22 16:30:00+00:00,0.00437,2026-08-22 21:30:00+00:00,0.004306136790052414,-1.7614,-181.28,10291.79,SL 🔴,0.8389778257029987,30481.57
ZKPUSDT,2026-08-22 12:00:00+00:00,0.0437,2026-08-22 21:30:00+00:00,0.042776551979023546,-2.4132,-247.56,10258.81,SL 🔴,0.8210617849647482,30234.01
LPTUSDT,2026-08-22 16:30:00+00:00,1.4,2026-08-22 21:30:00+00:00,1.378159249115379,-1.8601,-190.82,10258.81,SL 🔴,0.7659546440931906,30043.19
MASKUSDT,2026-08-22 17:00:00+00:00,0.426,2026-08-22 21:30:00+00:00,0.420466875604745,-1.5989,-164.02,10258.81,SL 🔴,0.7573929140852207,29879.17
ZECUSDT,2026-08-22 16:00:00+00:00,795.5,2026-08-22 21:30:00+00:00,815.9047729444969,2.265,225.59,9959.72,TP 🟢,0.8099106169427315,30104.76
SHELLUSDT,2026-08-22 10:30:00+00:00,0.0229,2026-08-22 21:30:00+00:00,0.02347315984502817,2.2029,221.06,10034.92,TP 🟢,0.803662470845383,30325.81
DOTUSDT,2026-08-22 16:30:00+00:00,0.927,2026-08-22 21:30:00+00:00,0.912999874982886,-1.8103,-187.87,10377.8,SL 🔴,0.6048829465032626,30137.95
VANAUSDT,2026-08-22 17:30:00+00:00,1.0,2026-08-22 22:00:00+00:00,0.9897569274199987,-1.3243,-135.86,10258.81,SL 🔴,0.6897631078443489,30002.09
CELRUSDT,2026-08-22 16:30:00+00:00,0.002257,2026-08-22 21:30:00+00:00,0.0022756202499999998,0.525,52.5,10000.7,Trail-Lock 🔒,0.7177966083017142,30054.59
CELOUSDT,2026-08-22 16:30:00+00:00,0.07309,2026-08-22 22:00:00+00:00,0.0736929925,0.525,52.6,10018.2,Trail-Lock 🔒,0.6443305167916451,30107.19
VIRTUALUSDT,2026-08-22 16:30:00+00:00,0.6823,2026-08-23 00:30:00+00:00,0.694491982701815,1.4869,148.09,9959.72,TP 🟢,0.8304712197059434,30255.28
DGBUSDT,2026-08-22 20:00:00+00:00,0.00425,2026-08-23 00:30:00+00:00,0.004292988815517281,0.7115,71.76,10085.09,Trail-Lock 🔒,0.8285342082869366,30327.04
RIFUSDT,2026-08-22 13:30:00+00:00,0.0798,2026-08-23 00:00:00+00:00,0.07839144372574197,-2.0651,-208.76,10109.01,SL 🔴,0.8233879016025887,30118.27
ONGUSDT,2026-08-22 23:30:00+00:00,0.06941,2026-08-23 00:00:00+00:00,0.07132125598168981,2.4536,246.32,10039.42,TP 🟢,0.8010564059854968,30364.6
ZENUSDT,2026-08-22 16:00:00+00:00,5.241,2026-08-23 02:00:00+00:00,5.369610580356366,2.1539,218.01,10121.53,TP 🟢,0.8127244476090641,30582.61
MEGAUSDT,2026-08-23 01:00:00+00:00,0.04038,2026-08-23 01:30:00+00:00,0.0409857,1.2,122.33,10194.2,TP 🟢,0.7671523212060227,30704.94
AVAXUSDT,2026-08-22 16:30:00+00:00,7.504,2026-08-23 03:30:00+00:00,7.394655677441104,-1.7571,-180.63,10279.81,SL 🔴,0.6681010840073226,30524.31
XNOUSDT,2026-08-23 08:30:00+00:00,0.404,2026-08-23 09:00:00+00:00,0.41006000000000004,1.2,122.1,10174.77,TP 🟢,0.8279545493871221,30646.41
TRBUSDT,2026-08-23 08:30:00+00:00,19.03,2026-08-23 09:00:00+00:00,19.249396597792337,0.8529,87.13,10215.47,Trail-Lock 🔒,0.4563280493294999,30733.53
MINAUSDT,2026-08-23 09:00:00+00:00,0.0551,2026-08-23 09:30:00+00:00,0.0555616786584009,0.5379,55.1,10244.51,Trail-Lock 🔒,0.6702540833119661,30788.64
MINAUSDT,2026-08-23 10:00:00+00:00,0.0558,2026-08-23 10:30:00+00:00,0.05630162598607017,0.599,61.47,10262.88,Trail-Lock 🔒,0.6245962861542078,30850.11
ZAMAUSDT,2026-08-23 10:00:00+00:00,0.0535,2026-08-23 12:00:00+00:00,0.052567242073501524,-2.0435,-210.14,10283.37,SL 🔴,0.49581448344614143,30639.97
FETUSDT,2026-08-23 11:00:00+00:00,0.1629,2026-08-23 12:00:00+00:00,0.16550274642789378,1.2978,132.54,10213.32,TP 🟢,0.7925337024375497,30772.52
ZROUSDT,2026-08-23 07:00:00+00:00,1.179,2026-08-23 12:00:00+00:00,1.2159539894004512,2.8344,290.73,10257.51,TP 🟢,0.7686347369534465,31063.25
NILUSDT,2026-08-23 11:30:00+00:00,0.0443,2026-08-23 12:00:00+00:00,0.044665474999999996,0.525,54.36,10354.42,Trail-Lock 🔒,0.5564669602607741,31117.61
PROMUSDT,2026-08-23 05:30:00+00:00,2.682,2026-08-23 12:30:00+00:00,2.633311661579601,-2.1154,-217.53,10283.37,SL 🔴,0.7594232107138761,30900.08
TFUELUSDT,2026-08-23 11:30:00+00:00,0.0087,2026-08-23 13:00:00+00:00,0.0088305,1.2,123.6,10300.03,TP 🟢,0.7567994737180364,31023.68
BLURUSDT,2026-08-23 11:30:00+00:00,0.01623,2026-08-23 13:30:00+00:00,0.01647345,1.2,124.25,10354.42,TP 🟢,0.5654024908835034,31147.93
SCRTUSDT,2026-08-23 13:30:00+00:00,0.0163,2026-08-23 14:00:00+00:00,0.016678105725064,2.0197,209.69,10382.64,TP 🟢,0.8154290556261522,31357.63
AGLDUSDT,2026-08-23 11:00:00+00:00,0.1736,2026-08-23 14:30:00+00:00,0.17186400000000002,-1.3,-134.61,10354.42,SL 🔴,0.6676234291409362,31223.02
WCTUSDT,2026-08-23 13:00:00+00:00,0.03931,2026-08-23 14:30:00+00:00,0.0389169,-1.3,-134.97,10382.64,SL 🔴,0.5471863098296821,31088.04
EPICUSDT,2026-08-23 13:30:00+00:00,0.3463,2026-08-23 14:30:00+00:00,0.3417812326228473,-1.6049,-167.75,10452.54,SL 🔴,0.5616687277638366,30920.29
RSRUSDT,2026-08-23 14:00:00+00:00,0.00143,2026-08-23 14:30:00+00:00,0.00145145,1.2,123.68,10306.76,TP 🟢,0.8496056975146271,31043.98
VETUSDT,2026-08-23 13:00:00+00:00,0.005698,2026-08-23 14:30:00+00:00,0.0057450085,0.525,54.33,10347.99,Trail-Lock 🔒,0.8479455249554828,31098.3
PHAUSDT,2026-08-23 13:30:00+00:00,0.0246,2026-08-23 14:30:00+00:00,0.024969,1.2,124.39,10366.1,TP 🟢,0.8471434618517494,31222.7
ALTUSDT,2026-08-23 14:00:00+00:00,0.00648,2026-08-23 14:30:00+00:00,0.0065772,1.2,124.89,10407.57,TP 🟢,0.8468620679864524,31347.59
SANDUSDT,2026-08-23 14:00:00+00:00,0.04524,2026-08-23 14:30:00+00:00,0.045918600000000004,1.2,125.39,10449.2,TP 🟢,0.8456863312931464,31472.98
THETAUSDT,2026-08-23 13:00:00+00:00,0.1894,2026-08-23 14:30:00+00:00,0.19224100000000002,1.2,125.89,10490.99,TP 🟢,0.8421499176583574,31598.87
SUSDT,2026-08-23 11:00:00+00:00,0.02744,2026-08-23 14:30:00+00:00,0.0278516,1.2,126.4,10532.96,TP 🟢,0.841898635703292,31725.26
ORDIUSDT,2026-08-23 14:00:00+00:00,4.094,2026-08-23 14:30:00+00:00,4.155410000000001,1.2,126.9,10575.09,TP 🟢,0.8388803630765659,31852.17
XLMUSDT,2026-08-23 14:00:00+00:00,0.1968,2026-08-23 14:30:00+00:00,0.199752,1.2,127.41,10617.39,TP 🟢,0.8335660013000395,31979.57
CHZUSDT,2026-08-23 13:30:00+00:00,0.01441,2026-08-23 14:30:00+00:00,0.01462615,1.2,127.92,10659.86,TP 🟢,0.8279173591367589,32107.49
ZENUSDT,2026-08-23 13:00:00+00:00,5.464,2026-08-23 14:30:00+00:00,5.5674742132230834,1.5937,170.57,10702.5,TP 🟢,0.8269585161458487,32278.06
ENSUSDT,2026-08-23 13:00:00+00:00,5.83,2026-08-23 14:30:00+00:00,5.718024363914957,-2.2207,-238.93,10759.35,SL 🔴,0.8266919115209056,32039.13
AIXBTUSDT,2026-08-23 14:00:00+00:00,0.02052,2026-08-23 14:30:00+00:00,0.0208278,1.2,128.16,10679.71,TP 🟢,0.8205326802781058,32167.29
DASHUSDT,2026-08-23 14:00:00+00:00,41.82,2026-08-23 14:30:00+00:00,42.71215696266267,1.8333,196.58,10722.43,TP 🟢,0.8200186723907362,32363.87
LPTUSDT,2026-08-23 14:00:00+00:00,1.397,2026-08-23 14:30:00+00:00,1.417955,1.2,129.46,10787.96,TP 🟢,0.7969872985205532,32493.32
STORJUSDT,2026-08-23 13:30:00+00:00,0.0408,2026-08-23 14:30:00+00:00,0.04035699272449951,-1.3858,-150.1,10831.11,SL 🔴,0.7787335847849409,32343.22
TIAUSDT,2026-08-23 14:00:00+00:00,0.3795,2026-08-23 14:30:00+00:00,0.3851925,1.2,129.37,10781.07,TP 🟢,0.7695206687841682,32472.6
ZROUSDT,2026-08-23 13:00:00+00:00,1.233,2026-08-23 14:30:00+00:00,1.2715441133286904,2.826,305.9,10824.2,TP 🟢,0.7680854737478187,32778.49
JASMYUSDT,2026-08-23 13:30:00+00:00,0.00427,2026-08-23 14:30:00+00:00,0.004334050000000001,1.2,131.11,10926.16,TP 🟢,0.7630260413590748,32909.61
XRPUSDT,2026-08-23 13:30:00+00:00,1.4966,2026-08-23 14:30:00+00:00,1.5190489999999999,1.2,131.64,10969.87,TP 🟢,0.7427288202743275,33041.24
BMTUSDT,2026-08-23 13:00:00+00:00,0.01546,2026-08-23 14:30:00+00:00,0.015691899999999998,1.2,132.16,11013.75,TP 🟢,0.7391354105914811,33173.41
TFUELUSDT,2026-08-23 14:00:00+00:00,0.00876,2026-08-23 14:30:00+00:00,0.0088914,1.2,132.69,11057.8,TP 🟢,0.729716214720243,33306.1
ONEUSDT,2026-08-23 13:00:00+00:00,0.000753,2026-08-23 14:30:00+00:00,0.000764295,1.2,133.22,11102.03,TP 🟢,0.7202117141884877,33439.33
VIRTUALUSDT,2026-08-23 13:30:00+00:00,0.6933,2026-08-23 14:30:00+00:00,0.7036995,1.2,133.76,11146.44,TP 🟢,0.71268323814493,33573.09
OPENUSDT,2026-08-23 13:30:00+00:00,0.1648,2026-08-23 14:30:00+00:00,0.167272,1.2,134.29,11191.03,TP 🟢,0.6799867045520152,33707.38
LTCUSDT,2026-08-23 13:30:00+00:00,52.33,2026-08-23 14:30:00+00:00,51.8067,-1.3,-146.07,11235.79,SL 🔴,0.6789130934273775,33561.31
CKBUSDT,2026-08-23 13:00:00+00:00,0.000973,2026-08-23 14:30:00+00:00,0.000987595,1.2,134.25,11187.1,TP 🟢,0.6731462401934881,33695.56
API3USDT,2026-08-23 13:00:00+00:00,0.2265,2026-08-23 14:30:00+00:00,0.2298975,1.2,134.78,11231.85,TP 🟢,0.6599196050660732,33830.34
NEWTUSDT,2026-08-23 14:00:00+00:00,0.04323,2026-08-23 14:30:00+00:00,0.0427977,-1.3,-146.6,11276.78,SL 🔴,0.657523165235438,33683.74
TNSRUSDT,2026-08-23 13:00:00+00:00,0.0348,2026-08-23 14:30:00+00:00,0.035087099999999996,0.525,58.95,11227.91,Trail-Lock 🔒,0.6549569114052389,33742.69
ERAUSDT,2026-08-23 11:30:00+00:00,0.0587,2026-08-23 14:30:00+00:00,0.0595805,1.2,134.97,11247.56,TP 🟢,0.6291976009802701,33877.66
MASKUSDT,2026-08-23 14:00:00+00:00,0.426,2026-08-23 14:30:00+00:00,0.42174,-1.3,-146.8,11292.55,SL 🔴,0.6016332486015008,33730.86
REQUSDT,2026-08-23 13:00:00+00:00,0.0552,2026-08-23 14:30:00+00:00,0.0556554,0.525,59.03,11243.62,Trail-Lock 🔒,0.5937026192387105,33789.88
ALPINEUSDT,2026-08-23 13:00:00+00:00,0.351,2026-08-23 14:30:00+00:00,0.34748999999999997,-1.3,-146.42,11263.29,SL 🔴,0.5900947561787773,33643.46
AVAXUSDT,2026-08-23 13:30:00+00:00,7.55,2026-08-23 14:30:00+00:00,7.4745,-1.3,-145.79,11214.49,SL 🔴,0.5773755440596048,33497.67
FILUSDT,2026-08-23 13:30:00+00:00,0.7687,2026-08-23 14:30:00+00:00,0.7605894498829446,-1.3551,-151.31,11165.89,SL 🔴,0.5660810498280378,33346.36
APEUSDT,2026-08-23 13:30:00+00:00,0.1473,2026-08-23 14:30:00+00:00,0.14582699999999998,-1.3,-144.5,11115.45,SL 🔴,0.5528666926687648,33201.86
ROSEUSDT,2026-08-23 13:00:00+00:00,0.00622,2026-08-23 14:30:00+00:00,0.0061553672607151,-1.3391,-148.2,11067.29,SL 🔴,0.544697575169202,33053.66
LINEAUSDT,2026-08-23 13:00:00+00:00,0.002462,2026-08-23 14:30:00+00:00,0.0024989300000000003,1.2,132.21,11017.89,TP 🟢,0.5389180465728715,33185.88
CVCUSDT,2026-08-23 13:30:00+00:00,0.01997,2026-08-23 14:30:00+00:00,0.0197703,-1.3,-143.81,11061.96,SL 🔴,0.537400234935046,33042.07
APTUSDT,2026-08-23 13:30:00+00:00,0.643,2026-08-23 14:30:00+00:00,0.652645,1.2,132.17,11014.02,TP 🟢,0.5322132078919052,33174.24
IOTXUSDT,2026-08-23 13:00:00+00:00,0.00286,2026-08-23 14:30:00+00:00,0.0028314,-1.3,-143.76,11058.08,SL 🔴,0.5171754269887001,33030.48
DUSKUSDT,2026-08-23 13:00:00+00:00,0.075,2026-08-23 14:30:00+00:00,0.076125,1.2,132.12,11010.16,TP 🟢,0.5159909725270447,33162.6
HBARUSDT,2026-08-23 10:00:00+00:00,0.07821,2026-08-23 14:30:00+00:00,0.07938315,1.2,132.65,11054.2,TP 🟢,0.49637385790059396,33295.26
GALAUSDT,2026-08-23 11:00:00+00:00,0.001973,2026-08-23 14:30:00+00:00,0.001938141567158555,-2.0668,-229.38,11098.42,SL 🔴,0.4618947573159371,33065.88
VANAUSDT,2026-08-23 13:30:00+00:00,1.014,2026-08-23 15:00:00+00:00,1.02921,1.2,132.81,11067.29,TP 🟢,0.5464468768295184,33198.68
ORDIUSDT,2026-08-23 15:00:00+00:00,4.239,2026-08-23 15:30:00+00:00,4.279722704055639,0.6607,73.11,11066.23,Trail-Lock 🔒,0.5302760025086688,33271.79
ARPAUSDT,2026-08-23 13:00:00+00:00,0.00944,2026-08-23 15:30:00+00:00,0.009581600000000001,1.2,132.65,11054.2,TP 🟢,0.5049619778589073,33404.44
ACTUSDT,2026-08-23 15:00:00+00:00,0.011,2026-08-23 16:30:00+00:00,0.011165,1.2,133.62,11134.81,TP 🟢,0.49916087148914706,33538.06
BIOUSDT,2026-08-23 15:30:00+00:00,0.03038,2026-08-23 17:00:00+00:00,0.030630635,0.525,58.69,11179.35,Trail-Lock 🔒,0.7033205558916715,33596.75
